ECG,EDA,EMG,TEMP
100613,2330,821,27.00
100608,2332,823,27.00
100554,2333,823,27.00
100479,2331,822,27.00
100407,2330,818,27.00
100428,2333,828,27.00
100428,2333,827,27.00
100440,2335,823,27.00
100450,2335,821,27.00
100441,2329,823,27.00
100346,2331,816,27.00
100191,2337,822,27.00
99987,2335,826,27.00
99726,2337,824,27.00
99432,2326,821,27.00
99196,2333,822,27.00
99107,2337,825,27.00
99185,2332,826,27.00
99328,2326,823,27.00
99454,2335,818,27.00
99549,2333,822,27.00
99548,2334,826,27.00
99521,2329,826,27.00
99505,2330,819,27.00
99546,2335,824,27.00
99634,2334,824,27.00
99725,2336,825,27.00
99766,2330,821,27.00
99782,2333,823,27.00
99744,2334,821,27.00
99678,2334,822,27.00
99751,2330,819,27.00
100048,2331,823,27.00
100380,2331,822,27.00
100463,2333,822,27.00
100344,2336,823,27.00
100275,2335,823,27.00
100310,2334,823,27.00
100472,2331,819,27.00
100634,2337,828,27.00
100767,2332,823,27.00
100865,2327,824,27.00
100894,2333,832,27.00
100885,2337,825,27.00
100839,2335,826,27.00
100791,2337,825,27.00
100837,2333,819,27.00
100940,2337,823,27.00
101077,2333,823,27.00
101256,2333,825,27.00
101382,2334,819,27.00
101505,2332,822,27.00
101617,2334,826,27.00
101798,2332,825,27.00
101866,2330,824,27.00
101927,2327,820,27.00
102005,2338,823,27.00
102090,2335,825,27.00
102163,2325,825,27.00
102201,2330,822,27.00
102216,2329,821,27.00
102257,2331,826,27.00
102259,2328,824,27.00
102191,2329,826,27.00
102114,2326,823,27.00
102128,2326,823,27.00
102202,2325,826,27.00
102235,2325,822,27.00
102161,2320,822,27.00
102116,2326,823,27.00
102135,2330,827,27.00
102168,2321,830,27.00
102039,2320,822,27.00
101882,2321,822,27.00
101810,2322,822,27.00
101887,2323,826,27.00
102004,2317,823,27.00
102017,2317,823,27.00
101889,2317,823,27.00
101747,2320,823,27.00
101692,2315,818,27.00
101673,2318,823,27.00
101703,2318,823,27.00
101771,2319,823,27.00
101815,2320,820,27.00
101825,2320,821,27.00
101838,2314,819,27.00
101822,2319,825,27.00
101770,2318,823,27.00
101712,2318,825,27.00
101652,2315,821,27.00
101559,2320,823,27.00
101496,2321,822,27.00
101560,2317,826,27.00
101706,2320,832,27.00
101836,2321,826,27.00
101881,2319,825,27.00
101859,2317,826,27.00
101849,2322,821,27.00
101887,2320,827,27.00
101971,2321,821,27.00
102112,2319,823,27.00
102253,2320,821,27.00
102351,2320,822,27.00
102365,2320,826,27.00
102326,2352,826,27.00
102273,2323,821,27.00
102180,2322,816,27.00
102081,2325,826,27.00
102009,2321,826,27.00
101961,2320,817,27.00
101792,2321,828,27.00
101615,2320,821,27.00
101504,2321,823,27.00
101316,2320,827,27.00
101189,2320,821,27.00
101070,2323,823,27.00
100987,2316,825,27.00
100878,2320,823,27.00
100802,2319,821,27.00
100767,2320,822,27.00
100776,2319,827,27.00
100796,2320,826,27.00
100821,2316,821,27.00
100858,2318,823,27.00
100912,2320,827,27.00
100938,2320,822,27.00
101013,2317,821,27.00
101119,2320,822,27.00
101240,2317,826,27.00
101286,2320,826,27.00
101284,2315,823,27.00
101304,2321,822,27.00
101369,2318,826,27.00
101476,2317,824,27.00
101580,2313,822,27.00
101674,2320,822,27.00
101760,2320,825,27.00
101851,2320,818,27.00
101872,2320,826,27.00
101802,2322,822,27.00
101753,2322,820,27.00
101711,2323,819,27.00
101628,2320,824,27.00
101497,2323,823,27.00
101367,2321,820,27.00
101286,2326,823,27.00
101223,2323,826,27.00
101175,2324,827,27.00
101186,2321,822,27.00
101217,2329,823,27.00
101287,2325,827,27.00
101340,2323,821,27.00
101354,2323,819,27.00
101325,2323,827,27.00
101284,2323,823,27.00
101240,2320,822,27.00
101183,2327,819,27.00
101150,2325,825,27.00
101126,2326,821,27.00
101116,2321,825,27.00
101103,2323,823,27.00
101093,2321,826,27.00
101075,2325,823,27.00
101077,2321,825,27.00
101073,2321,832,27.00
101052,2319,819,27.00
101056,2321,827,27.00
101046,2321,823,27.00
101046,2318,826,27.00
101029,2320,821,27.00
101014,2325,827,27.00
101031,2323,823,27.00
101049,2327,822,27.00
102145,2320,822,27.00
102150,2319,823,27.00
102277,2320,826,27.00
102343,2320,822,27.00
102391,2320,825,27.00
102447,2317,825,27.00
102367,2319,826,27.00
102101,2317,821,27.00
101742,2319,823,27.00
101487,2320,822,27.00
101544,2319,825,27.00
101729,2315,816,27.00
101917,2320,823,27.00
101967,2318,823,27.00
102005,2311,826,27.00
102080,2320,832,27.00
102123,2320,825,27.00
102059,2319,821,27.00
101853,2320,823,27.00
101624,2320,821,27.00
101454,2318,826,27.00
101337,2321,823,27.00
101160,2320,826,27.00
101069,2320,827,27.00
101147,2319,819,27.00
101327,2320,823,27.00
101490,2319,825,27.00
101663,2320,826,27.00
101810,2317,823,27.00
101910,2320,825,27.00
101966,2319,823,27.00
102009,2319,825,27.00
102015,2319,831,27.00
101968,2320,826,27.00
101912,2321,823,27.00
101847,2315,822,27.00
101856,2317,820,27.00
101920,2320,826,27.00
102029,2320,823,27.00
102124,2318,822,27.00
102143,2318,823,27.00
102168,2319,823,27.00
102219,2316,822,27.00
102261,2317,819,27.00
102255,2318,822,27.00
102316,2321,823,27.00
102409,2320,825,27.00
102496,2321,827,27.00
102615,2315,822,27.00
102708,2317,823,27.00
102768,2319,823,27.00
102791,2319,825,27.00
102839,2317,821,27.00
102915,2311,823,27.00
102956,2315,825,27.00
102937,2321,824,27.00
102939,2318,821,27.00
102954,2321,829,27.00
102996,2320,823,27.00
103064,2318,826,27.00
103095,2317,819,27.00
103099,2320,825,27.00
103122,2320,826,27.00
103130,2317,823,27.00
103168,2319,819,27.00
103205,2319,821,27.00
103229,2319,826,27.00
103217,2311,825,27.00
103232,2317,819,27.00
103285,2317,823,27.00
103280,2319,823,27.00
103299,2320,823,27.00
103373,2320,825,27.00
103389,2318,823,27.00
103346,2319,825,27.00
103321,2320,822,27.00
103336,2319,825,27.00
103352,2319,826,27.00
103364,2320,823,27.00
103322,2320,821,27.00
103317,2320,823,27.00
103333,2315,821,27.00
103336,2320,822,27.00
103320,2319,825,27.00
103323,2315,824,27.00
103324,2314,817,27.00
103299,2317,826,27.00
103217,2320,825,27.00
103145,2314,825,27.00
103117,2314,818,27.00
103113,2319,829,27.00
103135,2313,823,27.00
103171,2310,823,27.00
103216,2319,820,27.00
103266,2317,823,27.00
103301,2319,823,27.00
103326,2317,823,27.00
103316,2315,827,27.00
103317,2313,818,27.00
103325,2320,823,27.00
103312,2318,826,27.00
103308,2320,827,27.00
103336,2313,822,27.00
103335,2319,824,27.00
103311,2320,826,27.00
103290,2318,826,27.00
103280,2315,821,27.00
103275,2319,823,27.00
103261,2320,826,27.00
103281,2320,826,27.00
103290,2317,817,27.00
103318,2317,825,27.00
103344,2317,825,27.00
103367,2320,827,27.00
103391,2319,821,27.00
103407,2315,823,27.00
103439,2316,825,27.00
103453,2318,826,27.00
103479,2322,822,27.00
103553,2319,823,27.00
103634,2319,825,27.00
103701,2322,827,27.00
103706,2318,822,27.00
103698,2317,822,27.00
103732,2317,826,27.00
103823,2320,826,27.00
103844,2319,823,27.00
103864,2318,818,27.00
103864,2314,823,27.00
103834,2319,825,27.00
103812,2319,821,27.00
103803,2316,820,27.00
103818,2315,825,27.00
103838,2320,822,27.00
103794,2316,823,27.00
103755,2319,822,27.00
103763,2320,823,27.00
103804,2318,827,27.00
103827,2314,825,27.00
103768,2314,819,27.00
103709,2320,827,27.00
103742,2317,825,27.00
103828,2320,823,27.00
103863,2315,819,27.00
103807,2320,826,27.00
103725,2319,823,27.00
103784,2315,823,27.00
103921,2316,820,27.00
104022,2318,823,27.00
104031,2318,821,27.00
103964,2317,825,27.00
103963,2316,823,27.00
104032,2315,823,27.00
104092,2318,820,27.00
104088,2320,823,27.00
104011,2320,826,27.00
104006,2317,826,27.00
104070,2317,818,27.00
104098,2310,823,27.00
104116,2318,824,27.00
104127,2314,825,27.00
104097,2318,819,27.00
104075,2319,825,27.00
104045,2316,822,27.00
104101,2313,822,27.00
104201,2314,821,27.00
104269,2320,821,27.00
104312,2320,823,27.00
104339,2318,825,27.00
104384,2320,819,27.00
104401,2320,823,27.00
104438,2318,823,27.00
104460,2320,825,27.00
104463,2317,831,27.00
104446,2319,822,27.00
104416,2318,823,27.00
104400,2314,822,27.00
104368,2320,822,27.00
104327,2314,823,27.00
104224,2319,822,27.00
104072,2320,825,27.00
103919,2320,827,27.00
103854,2319,822,27.00
103791,2320,822,27.00
103781,2319,823,27.00
103756,2320,819,27.00
103688,2318,818,27.00
103626,2326,825,27.00
103602,2320,828,27.00
103611,2320,826,27.00
103582,2316,819,27.00
103527,2320,823,27.00
103481,2325,822,27.00
103490,2317,823,27.00
103487,2320,821,27.00
103435,2319,826,27.00
103414,2317,823,27.00
103422,2320,822,27.00
103452,2320,824,27.00
103431,2320,827,27.00
103366,2320,819,27.00
103303,2316,823,27.00
103280,2320,827,27.00
103304,2320,826,27.00
103284,2320,823,27.00
103267,2318,822,27.00
103222,2319,822,27.00
103229,2320,819,27.00
103202,2320,823,27.00
103172,2320,823,27.00
103097,2318,823,27.00
103050,2319,819,27.00
103020,2315,822,27.00
103026,2319,823,27.00
103008,2311,826,27.00
102973,2320,823,27.00
102968,2319,825,27.00
102941,2321,823,27.00
102930,2315,817,27.00
102917,2319,821,27.00
102909,2319,827,27.00
102948,2320,827,27.00
102970,2317,822,27.00
102967,2317,825,27.00
103005,2315,823,27.00
103043,2320,827,27.00
103076,2319,819,27.00
103106,2320,821,27.00
103129,2320,823,27.00
103157,2319,830,27.00
103147,2318,820,27.00
103115,2318,827,27.00
103136,2320,819,27.00
103135,2319,826,27.00
103144,2320,827,27.00
103064,2316,826,27.00
103002,2317,825,27.00
102970,2318,821,27.00
102954,2316,822,27.00
102934,2320,820,27.00
102922,2313,822,27.00
102894,2314,825,27.00
102867,2314,823,27.00
102782,2318,822,27.00
102698,2318,828,27.00
102715,2319,825,27.00
102718,2310,824,27.00
102664,2320,822,27.00
102631,2316,823,27.00
102657,2318,823,27.00
102747,2311,823,27.00
102800,2318,822,27.00
102872,2319,827,27.00
103025,2316,821,27.00
103213,2313,820,27.00
103320,2315,822,27.00
103355,2320,826,27.00
103363,2308,823,27.00
103349,2317,826,27.00
103365,2309,823,27.00
103336,2320,825,27.00
103323,2312,823,27.00
103313,2315,823,27.00
103306,2314,819,27.00
103240,2311,823,27.00
103232,2313,822,27.00
103238,2309,823,27.00
103278,2305,819,27.00
103279,2315,825,27.00
103312,2313,823,27.00
103315,2307,826,27.00
103349,2315,821,27.00
103386,2313,826,27.00
103423,2311,821,27.00
103386,2310,823,27.00
103308,2309,821,27.00
103265,2310,823,27.00
103224,2314,823,27.00
103155,2313,819,27.00
103061,2314,823,27.00
102990,2311,826,27.00
102968,2311,826,27.00
102948,2309,821,27.00
102929,2315,823,27.00
102910,2312,827,27.00
102975,2315,821,27.00
103014,2310,823,27.00
103007,2310,825,27.00
102954,2315,829,27.00
102966,2314,825,27.00
103019,2315,823,27.00
103054,2309,825,27.00
103049,2310,823,27.00
102995,2314,826,27.00
102946,2309,823,27.00
102906,2309,819,27.00
102881,2315,821,27.00
102819,2310,824,27.00
102749,2305,821,27.00
102647,2310,818,27.00
102599,2314,827,27.00
102616,2310,828,27.00
102641,2311,825,27.00
102629,2313,822,27.00
102569,2310,825,27.00
102573,2315,825,27.00
102653,2309,818,27.00
102708,2309,825,27.00
102762,2313,825,27.00
102779,2304,826,27.00
102849,2310,819,27.00
102933,2308,824,27.00
103024,2314,821,27.00
102928,2314,826,27.00
102642,2309,825,27.00
102386,2309,819,27.00
102344,2310,831,27.00
102419,2311,827,27.00
102518,2326,827,27.00
102661,2313,823,27.00
102779,2313,821,27.00
102916,2317,824,27.00
103052,2314,819,27.00
103118,2311,826,27.00
103204,2314,823,27.00
103235,2306,821,27.00
103169,2308,820,27.00
102958,2310,826,27.00
102669,2311,826,27.00
102473,2307,822,27.00
102341,2310,823,27.00
102328,2304,823,27.00
102331,2306,825,27.00
102290,2310,822,27.00
102208,2309,825,27.00
102087,2307,825,27.00
102021,2309,822,27.00
101990,2311,823,27.00
101982,2314,821,27.00
101935,2313,830,27.00
101870,2313,825,27.00
101786,2313,822,27.00
101727,2311,827,27.00
101671,2313,822,27.00
101593,2309,823,27.00
101457,2314,821,27.00
101281,2313,821,27.00
101135,2304,822,27.00
101060,2311,821,27.00
101019,2315,824,27.00
100925,2310,825,27.00
100896,2309,827,27.00
100903,2313,822,27.00
100889,2314,826,27.00
100812,2310,823,27.00
100804,2310,819,27.00
100838,2311,821,27.00
100897,2311,827,27.00
100987,2315,825,27.00
101126,2314,821,27.00
101282,2311,822,27.00
101579,2314,822,27.00
101963,2310,822,27.00
102149,2313,823,27.00
102250,2311,819,27.00
102352,2310,825,27.00
102337,2318,827,27.00
102382,2310,826,27.00
102352,2318,823,27.00
102071,2311,826,27.00
101671,2310,828,27.00
101201,2311,818,27.00
100859,2317,823,27.00
100577,2313,823,27.00
100235,2313,821,27.00
99936,2316,823,27.00
99794,2314,821,27.00
99871,2310,823,27.00
99805,2316,822,27.00
99875,2315,823,27.00
100472,2315,823,27.00
101490,2311,821,27.00
102394,2313,823,27.00
102965,2310,826,27.00
103263,2319,823,27.00
103392,2310,826,27.00
103475,2310,823,27.00
103534,2315,826,27.00
103293,2311,819,27.00
102996,2307,827,27.00
102935,2310,825,27.00
102843,2318,827,27.00
102694,2310,823,27.00
102559,2310,819,27.00
102473,2310,826,27.00
102419,2310,823,27.00
102419,2304,823,27.00
102442,2313,825,27.00
102491,2304,823,27.00
102611,2309,825,27.00
102714,2313,822,27.00
102748,2307,827,27.00
102716,2315,825,27.00
102662,2307,819,27.00
102675,2310,826,27.00
102759,2307,827,27.00
102863,2307,821,27.00
102983,2311,822,27.00
103112,2306,827,27.00
103232,2309,825,27.00
103283,2306,822,27.00
103182,2310,826,27.00
103101,2307,825,27.00
103086,2307,822,27.00
103021,2310,822,27.00
102951,2310,823,27.00
102870,2313,823,27.00
102790,2313,822,27.00
102745,2303,823,27.00
102716,2311,821,27.00
102716,2310,819,27.00
102686,2311,823,27.00
102642,2305,821,27.00
102521,2310,823,27.00
102339,2311,823,27.00
102200,2304,823,27.00
102037,2309,821,27.00
101840,2310,822,27.00
101615,2311,825,27.00
101336,2306,823,27.00
101034,2314,825,27.00
100861,2315,826,27.00
100763,2311,821,27.00
100588,2313,821,27.00
100345,2309,823,27.00
100098,2314,826,27.00
99884,2309,821,27.00
99778,2309,823,27.00
99717,2310,825,27.00
99438,2313,822,27.00
98851,2310,822,27.00
98301,2315,826,27.00
97977,2313,825,27.00
97646,2308,821,27.00
97539,2305,823,27.00
97574,2313,823,27.00
97844,2310,827,27.00
98114,2315,826,27.00
98378,2311,821,27.00
98706,2316,820,27.00
99101,2314,826,27.00
99537,2308,822,27.00
100083,2315,826,27.00
100584,2315,821,27.00
100865,2309,822,27.00
101049,2314,819,27.00
101268,2313,825,27.00
101441,2314,823,27.00
101509,2309,820,27.00
101508,2318,827,27.00
101570,2317,825,27.00
101697,2314,826,27.00
101761,2317,825,27.00
101771,2310,823,27.00
101722,2311,825,27.00
101652,2311,825,27.00
101615,2311,825,27.00
101567,2314,822,27.00
101511,2306,822,27.00
101403,2314,823,27.00
101310,2307,818,27.00
101220,2311,825,27.00
101099,2315,823,27.00
100979,2307,822,27.00
100808,2311,822,27.00
100564,2310,823,27.00
100275,2313,824,27.00
99974,2308,821,27.00
99693,2311,821,27.00
99495,2311,825,27.00
99429,2309,823,27.00
99569,2314,825,27.00
99855,2315,826,27.00
100188,2309,827,27.00
100405,2307,826,27.00
100534,2313,823,27.00
100613,2314,823,27.00
100663,2311,822,27.00
100710,2313,822,27.00
100793,2309,823,27.00
100865,2304,825,27.00
100861,2311,819,27.00
100805,2314,823,27.00
100737,2314,823,27.00
100704,2311,825,27.00
100653,2315,827,27.00
100547,2309,828,27.00
100490,2313,827,27.00
100433,2311,823,27.00
100455,2317,821,27.00
100430,2314,823,27.00
100378,2313,822,27.00
100290,2305,823,27.00
100237,2313,826,27.00
100210,2314,823,27.00
100248,2315,823,27.00
100293,2308,821,27.00
100303,2309,827,27.00
100264,2314,826,27.00
100240,2309,827,27.00
100259,2315,821,27.00
100298,2310,825,27.00
100315,2315,823,27.00
100268,2310,822,27.00
100180,2315,819,27.00
100101,2311,826,27.00
100081,2310,825,27.00
100030,2307,818,27.00
99975,2315,826,27.00
99972,2311,823,27.00
100058,2307,821,27.00
100123,2310,822,27.00
100093,2306,820,27.00
100118,2311,823,27.00
100042,2307,825,27.00
99815,2307,823,27.00
99487,2316,821,27.00
99351,2313,826,27.00
99537,2314,826,27.00
99814,2304,819,27.00
99876,2311,823,27.00
99798,2309,821,27.00
99678,2303,826,27.00
99562,2319,822,27.00
99466,2311,823,27.00
99419,2311,827,27.00
99403,2304,819,27.00
99367,2310,823,27.00
99340,2309,822,27.00
99577,2309,825,27.00
100216,2311,823,27.00
100959,2309,823,27.00
101567,2307,827,27.00
101974,2305,823,27.00
102283,2307,821,27.00
102541,2304,827,27.00
102696,2304,825,27.00
102736,2303,821,27.00
102689,2300,822,27.00
102739,2303,822,27.00
102766,2304,827,27.00
102634,2304,824,27.00
102439,2301,818,27.00
102276,2303,823,27.00
102158,2299,823,27.00
102067,2292,823,27.00
101848,2299,821,27.00
101652,2301,823,27.00
101609,2294,825,27.00
101481,2298,822,27.00
101241,2302,821,27.00
101100,2301,825,27.00
101041,2297,826,27.00
101021,2298,819,27.00
100975,2299,824,27.00
100942,2301,825,27.00
100950,2303,823,27.00
100888,2303,821,27.00
100840,2300,825,27.00
100830,2301,825,27.00
100833,2299,821,27.00
100791,2299,827,27.00
100758,2303,826,27.00
100773,2295,826,27.00
99728,2301,823,27.00
99707,2301,826,27.00
99726,2294,823,27.00
99719,2300,822,27.00
99790,2298,823,27.00
99862,2320,822,27.00
99891,2295,823,27.00
99870,2304,826,27.00
99865,2299,822,27.00
99786,2296,819,27.00
99703,2301,822,27.00
99675,2301,825,27.00
99678,2301,825,27.00
99672,2299,818,27.00
99781,2304,825,27.00
99965,2299,826,27.00
100138,2303,822,27.00
100248,2303,823,27.00
100344,2302,828,27.00
100362,2303,823,27.00
100408,2302,825,27.00
100523,2303,822,27.00
100540,2300,826,27.00
100546,2304,827,27.00
100468,2295,823,27.00
100337,2303,818,27.00
100165,2304,825,27.00
100086,2302,827,27.00
100153,2299,824,27.00
100268,2303,821,27.00
100436,2300,823,27.00
100600,2301,824,27.00
100706,2304,823,27.00
100783,2303,822,27.00
100832,2302,823,27.00
100822,2303,821,27.00
100806,2304,826,27.00
100837,2303,822,27.00
100882,2295,825,27.00
100868,2301,826,27.00
100824,2306,826,27.00
100811,2304,825,27.00
100780,2299,825,27.00
100713,2301,819,27.00
100651,2301,825,27.00
100650,2301,827,27.00
100639,2301,826,27.00
100628,2301,822,27.00
100549,2303,823,27.00
100448,2299,825,27.00
100289,2302,825,27.00
100118,2303,823,27.00
99969,2302,823,27.00
99835,2304,827,27.00
99754,2301,826,27.00
99648,2303,823,27.00
99590,2300,823,27.00
99643,2303,823,27.00
99700,2304,830,27.00
99754,2304,826,27.00
99769,2304,821,27.00
99750,2300,823,27.00
99712,2302,821,27.00
99672,2304,819,27.00
99612,2304,826,27.00
99510,2305,823,27.00
99509,2304,822,27.00
99582,2306,826,27.00
99630,2305,827,27.00
99622,2305,823,27.00
99571,2303,821,27.00
99441,2307,821,27.00
99324,2309,826,27.00
99279,2307,823,27.00
99280,2303,821,27.00
99288,2304,823,27.00
99267,2310,827,27.00
99220,2301,827,27.00
99257,2296,822,27.00
99310,2306,821,27.00
99376,2309,823,27.00
99424,2307,823,27.00
99463,2308,822,27.00
99463,2303,822,27.00
99356,2301,822,27.00
99338,2304,832,27.00
99428,2304,825,27.00
99501,2305,825,27.00
99506,2304,823,27.00
99522,2304,818,27.00
99520,2307,825,27.00
99497,2304,826,27.00
99466,2304,826,27.00
99468,2304,823,27.00
99444,2306,822,27.00
99487,2304,825,27.00
99528,2309,825,27.00
99561,2303,821,27.00
99539,2304,825,27.00
99480,2305,826,27.00
99429,2304,823,27.00
99429,2336,821,27.00
99414,2306,819,27.00
99345,2307,823,27.00
99294,2302,825,27.00
99291,2298,819,27.00
99286,2303,826,27.00
99238,2307,826,27.00
99191,2303,819,27.00
99194,2306,825,27.00
99178,2304,825,27.00
99138,2299,822,27.00
99080,2302,825,27.00
99045,2307,823,27.00
99000,2305,823,27.00
98974,2304,826,27.00
98972,2304,817,27.00
98993,2305,822,27.00
98997,2305,824,27.00
98999,2305,826,27.00
98988,2309,820,27.00
99013,2305,822,27.00
99019,2304,823,27.00
99036,2304,829,27.00
99050,2305,823,27.00
99068,2307,823,27.00
99106,2304,822,27.00
99111,2307,823,27.00
99127,2304,822,27.00
99174,2310,823,27.00
99243,2304,824,27.00
99274,2307,825,27.00
99266,2304,819,27.00
99256,2309,823,27.00
99244,2306,818,27.00
99262,2310,823,27.00
99218,2301,825,27.00
99156,2307,822,27.00
99074,2303,823,27.00
99035,2305,824,27.00
99008,2307,823,27.00
99015,2304,823,27.00
99007,2305,827,27.00
99014,2308,822,27.00
99023,2310,823,27.00
99063,2311,822,27.00
99052,2305,823,27.00
98997,2318,819,27.00
98892,2319,825,27.00
98829,2319,825,27.00
98842,2318,823,27.00
98860,2320,818,27.00
98917,2325,828,27.00
98903,2322,823,27.00
98875,2320,823,27.00
98921,2321,819,27.00
99005,2323,821,27.00
99089,2325,823,27.00
99223,2325,825,27.00
99382,2323,819,27.00
99425,2329,825,27.00
99313,2327,820,27.00
99202,2326,822,27.00
99201,2330,823,27.00
99328,2335,824,27.00
99493,2332,823,27.00
99645,2335,825,27.00
99785,2333,822,27.00
99903,2337,828,27.00
100005,2339,827,27.00
100111,2348,821,27.00
100222,2347,825,27.00
100272,2351,822,27.00
100244,2350,825,27.00
100204,2352,817,27.00
100143,2356,829,27.00
100076,2355,825,27.00
100126,2361,825,27.00
100250,2357,823,27.00
100378,2354,822,27.00
100473,2352,823,27.00
100549,2352,826,27.00
100643,2347,821,27.00
100768,2347,822,27.00
100856,2347,823,27.00
100967,2337,823,27.00
101071,2330,823,27.00
101188,2338,823,27.00
101355,2336,826,27.00
101490,2332,819,27.00
101650,2330,826,27.00
101795,2327,823,27.00
101986,2328,822,27.00
102141,2326,819,27.00
102300,2331,822,27.00
102536,2331,823,27.00
102788,2323,823,27.00
103037,2327,819,27.00
103278,2331,823,27.00
103529,2327,823,27.00
103854,2323,822,27.00
104134,2325,818,27.00
104379,2325,821,27.00
104560,2327,823,27.00
104676,2326,821,27.00
104773,2326,819,27.00
104795,2326,823,27.00
104766,2330,827,27.00
104640,2331,823,27.00
104412,2325,822,27.00
104122,2325,822,27.00
103780,2330,825,27.00
103368,2328,821,27.00
102918,2327,828,27.00
102520,2326,826,27.00
102111,2321,823,27.00
101698,2326,826,27.00
101258,2324,823,27.00
100819,2332,822,27.00
100315,2327,822,27.00
99834,2326,822,27.00
99408,2326,823,27.00
98919,2329,823,27.00
98342,2325,822,27.00
97801,2325,817,27.00
97375,2327,825,27.00
97033,2335,823,27.00
96690,2327,826,27.00
96426,2326,819,27.00
96242,2334,823,27.00
96087,2329,826,27.00
95881,2326,823,27.00
95664,2331,821,27.00
95538,2333,826,27.00
95473,2326,823,27.00
95391,2326,825,27.00
95250,2325,822,27.00
95125,2327,821,27.00
95037,2326,823,27.00
94879,2323,825,27.00
94730,2322,825,27.00
94600,2327,828,27.00
94511,2325,823,27.00
94462,2322,828,27.00
94466,2325,831,27.00
94472,2320,826,27.00
94439,2320,822,27.00
94348,2320,822,27.00
94301,2323,825,27.00
94289,2321,825,27.00
94298,2320,826,27.00
94406,2321,825,27.00
94666,2321,825,27.00
95108,2327,825,27.00
95593,2323,820,27.00
95988,2320,821,27.00
96294,2320,826,27.00
96606,2321,826,27.00
96892,2322,821,27.00
97183,2320,822,27.00
97405,2320,827,27.00
97588,2323,827,27.00
97846,2323,821,27.00
98110,2321,823,27.00
98293,2325,825,27.00
98394,2324,825,27.00
98490,2323,826,27.00
98511,2330,827,27.00
98413,2323,823,27.00
98316,2326,823,27.00
98195,2329,826,27.00
98090,2332,824,27.00
98123,2327,822,27.00
98274,2321,826,27.00
98367,2329,823,27.00
98246,2333,822,27.00
97966,2325,823,27.00
97875,2327,824,27.00
97939,2330,824,27.00
98169,2329,823,27.00
98439,2326,823,27.00
98612,2331,826,27.00
98827,2337,823,27.00
99070,2330,826,27.00
99182,2342,822,27.00
99223,2322,816,27.00
99250,2333,827,27.00
99318,2333,823,27.00
99377,2320,822,27.00
99442,2334,822,27.00
99639,2336,825,27.00
99971,2334,823,27.00
100184,2335,819,27.00
100436,2331,825,27.00
100610,2331,825,27.00
100695,2331,817,27.00
100646,2332,821,27.00
100520,2331,822,27.00
100344,2331,823,27.00
100147,2327,818,27.00
99895,2332,825,27.00
99617,2334,826,27.00
99314,2335,823,27.00
98970,2327,823,27.00
98594,2336,823,27.00
98245,2334,825,27.00
97950,2334,828,27.00
97652,2334,825,27.00
97390,2335,826,27.00
97249,2334,823,27.00
97240,2335,821,27.00
97180,2325,827,27.00
97019,2333,821,27.00
96836,2333,826,27.00
96637,2330,822,27.00
96470,2323,825,27.00
96362,2326,821,27.00
96329,2329,825,27.00
96383,2325,825,27.00
96603,2327,823,27.00
96920,2327,823,27.00
97216,2330,825,27.00
97468,2324,821,27.00
97658,2323,822,27.00
97737,2327,823,27.00
97727,2332,826,27.00
97673,2329,821,27.00
97562,2329,823,27.00
97373,2336,826,27.00
97217,2337,823,27.00
97111,2334,823,27.00
96981,2333,821,27.00
96896,2335,826,27.00
96849,2337,825,27.00
96826,2331,826,27.00
96804,2339,821,27.00
96763,2340,827,27.00
96739,2338,826,27.00
96767,2331,824,27.00
96793,2339,822,27.00
96809,2345,824,27.00
96831,2341,825,27.00
96908,2341,826,27.00
96993,2354,821,27.00
96993,2341,823,27.00
96957,2343,825,27.00
96958,2343,825,27.00
96852,2343,825,27.00
96626,2340,822,27.00
96283,2351,819,27.00
95883,2347,822,27.00
95463,2352,823,27.00
95050,2341,824,27.00
94745,2351,821,27.00
94697,2353,825,27.00
94985,2357,825,27.00
95501,2346,826,27.00
96018,2347,819,27.00
96442,2352,823,27.00
96783,2343,826,27.00
97104,2352,824,27.00
97278,2343,821,27.00
97259,2343,825,27.00
97149,2342,821,27.00
97049,2335,825,27.00
96986,2338,827,27.00
96880,2340,825,27.00
96672,2336,822,27.00
96413,2332,818,27.00
96169,2335,826,27.00
96051,2334,826,27.00
96034,2334,821,27.00
95955,2335,826,27.00
95721,2333,827,27.00
95382,2335,824,27.00
95062,2334,821,27.00
94903,2336,822,27.00
94909,2334,822,27.00
95088,2336,822,27.00
95368,2335,827,27.00
95602,2333,827,27.00
95796,2330,823,27.00
95953,2336,825,27.00
96020,2329,818,27.00
96073,2336,822,27.00
96152,2336,823,27.00
96267,2332,825,27.00
96379,2330,825,27.00
96446,2327,822,27.00
96471,2331,826,27.00
96449,2327,824,27.00
96488,2323,826,27.00
96521,2326,819,27.00
96544,2327,825,27.00
96534,2325,825,27.00
96499,2320,823,27.00
96445,2325,823,27.00
96388,2323,821,27.00
96401,2321,820,27.00
96457,2325,822,27.00
96487,2321,822,27.00
96513,2321,823,27.00
96573,2321,821,27.00
96646,2320,825,27.00
96766,2321,825,27.00
96943,2320,823,27.00
97079,2320,822,27.00
97217,2320,825,27.00
97352,2321,825,27.00
97498,2311,823,27.00
97583,2320,823,27.00
97603,2316,822,27.00
97608,2320,827,27.00
97582,2317,826,27.00
97476,2319,819,27.00
97412,2319,826,27.00
97383,2318,823,27.00
